time,model.root.system1.integrator.y,model.root.system1.integrator1.y,model.root.system1.der(integrator.y),model.root.system1.der(integrator1.y),model.root.system1.HModelica,model.root.system1.hxPower,model.root.system1.hxPowerIntegral,model.root.system1.momentumModelica,model.root.system1.power,model.root.system1.powerIntegral,model.root.system1.temperatureModelica,model.root.system1.integrator.u,model.root.system1.integrator1.u,model.root.system1.ramp.y,model.root.system1.ramp1.y,model.root.system1.ramp2.y,model.root.system1.integrator.initType,model.root.system1.integrator1.initType,model.root.system1.integrator.use_reset,model.root.system1.integrator.use_set,model.root.system1.integrator1.use_reset,model.root.system1.integrator1.use_set
1.055, 150303644.18, -16112.8017134, 122881189.269, -17623.0636319, 10000, -17623.0636319, -16112.8017134, 0, 122881189.269, 150303644.18, 850, 122881189.269, -17623.0636319, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.055, 150303644.18, -16112.8017134, 122881189.269, -17623.0636319, 10000, -17623.0636319, -16112.8017134, 0, 122881189.269, 150303644.18, 850, 122881189.269, -17623.0636319, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.056, 150426494.751, -16130.4269378, 122850571.355, -17625.2244744, 10000, -17625.2244744, -16130.4269378, 0, 122850571.355, 150426494.751, 850, 122850571.355, -17625.2244744, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.056, 150426494.751, -16130.4269378, 122850571.355, -17625.2244744, 10000, -17625.2244744, -16130.4269378, 0, 122850571.355, 150426494.751, 850, 122850571.355, -17625.2244744, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.056, 150426494.751, -16130.4269378, 122850571.355, -17625.2244744, 10000, -17625.2244744, -16130.4269378, 0, 122850571.355, 150426494.751, 850, 122850571.355, -17625.2244744, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.057, 150549314.72, -16148.0543172, 122819969.035, -17627.3793417, 10000, -17627.3793417, -16148.0543172, 0, 122819969.035, 150549314.72, 850, 122819969.035, -17627.3793417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.057, 150549314.72, -16148.0543172, 122819969.035, -17627.3793417, 10000, -17627.3793417, -16148.0543172, 0, 122819969.035, 150549314.72, 850, 122819969.035, -17627.3793417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.057, 150549314.72, -16148.0543172, 122819969.035, -17627.3793417, 10000, -17627.3793417, -16148.0543172, 0, 122819969.035, 150549314.72, 850, 122819969.035, -17627.3793417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.058, 150672104.103, -16165.6838454, 122789382.299, -17629.528235, 10000, -17629.528235, -16165.6838454, 0, 122789382.299, 150672104.103, 850, 122789382.299, -17629.528235, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.058, 150672104.103, -16165.6838454, 122789382.299, -17629.528235, 10000, -17629.528235, -16165.6838454, 0, 122789382.299, 150672104.103, 850, 122789382.299, -17629.528235, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.058, 150672104.103, -16165.6838454, 122789382.299, -17629.528235, 10000, -17629.528235, -16165.6838454, 0, 122789382.299, 150672104.103, 850, 122789382.299, -17629.528235, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.059, 150794862.914, -16183.3155166, 122758811.134, -17631.671156, 10000, -17631.671156, -16183.3155166, 0, 122758811.134, 150794862.914, 850, 122758811.134, -17631.671156, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.059, 150794862.914, -16183.3155166, 122758811.134, -17631.671156, 10000, -17631.671156, -16183.3155166, 0, 122758811.134, 150794862.914, 850, 122758811.134, -17631.671156, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.059, 150794862.914, -16183.3155166, 122758811.134, -17631.671156, 10000, -17631.671156, -16183.3155166, 0, 122758811.134, 150794862.914, 850, 122758811.134, -17631.671156, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.06, 150917591.169, -16200.9493247, 122728255.53, -17633.808106, 10000, -17633.808106, -16200.9493247, 0, 122728255.53, 150917591.169, 850, 122728255.53, -17633.808106, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.06, 150917591.169, -16200.9493247, 122728255.53, -17633.808106, 10000, -17633.808106, -16200.9493247, 0, 122728255.53, 150917591.169, 850, 122728255.53, -17633.808106, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.06, 150917591.169, -16200.9493247, 122728255.53, -17633.808106, 10000, -17633.808106, -16200.9493247, 0, 122728255.53, 150917591.169, 850, 122728255.53, -17633.808106, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.061, 151040288.885, -16218.5852638, 122697715.473, -17635.9390865, 10000, -17635.9390865, -16218.5852638, 0, 122697715.473, 151040288.885, 850, 122697715.473, -17635.9390865, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.061, 151040288.885, -16218.5852638, 122697715.473, -17635.9390865, 10000, -17635.9390865, -16218.5852638, 0, 122697715.473, 151040288.885, 850, 122697715.473, -17635.9390865, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.061, 151040288.885, -16218.5852638, 122697715.473, -17635.9390865, 10000, -17635.9390865, -16218.5852638, 0, 122697715.473, 151040288.885, 850, 122697715.473, -17635.9390865, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.062, 151162956.076, -16236.2233279, 122667190.953, -17638.064099, 10000, -17638.064099, -16236.2233279, 0, 122667190.953, 151162956.076, 850, 122667190.953, -17638.064099, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.062, 151162956.076, -16236.2233279, 122667190.953, -17638.064099, 10000, -17638.064099, -16236.2233279, 0, 122667190.953, 151162956.076, 850, 122667190.953, -17638.064099, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.062, 151162956.076, -16236.2233279, 122667190.953, -17638.064099, 10000, -17638.064099, -16236.2233279, 0, 122667190.953, 151162956.076, 850, 122667190.953, -17638.064099, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.063, 151285592.758, -16253.863511, 122636681.958, -17640.1831449, 10000, -17640.1831449, -16253.863511, 0, 122636681.958, 151285592.758, 850, 122636681.958, -17640.1831449, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.063, 151285592.758, -16253.863511, 122636681.958, -17640.1831449, 10000, -17640.1831449, -16253.863511, 0, 122636681.958, 151285592.758, 850, 122636681.958, -17640.1831449, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.063, 151285592.758, -16253.863511, 122636681.958, -17640.1831449, 10000, -17640.1831449, -16253.863511, 0, 122636681.958, 151285592.758, 850, 122636681.958, -17640.1831449, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.064, 151408198.946, -16271.5058072, 122606188.477, -17642.2962257, 10000, -17642.2962257, -16271.5058072, 0, 122606188.477, 151408198.946, 850, 122606188.477, -17642.2962257, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.064, 151408198.946, -16271.5058072, 122606188.477, -17642.2962257, 10000, -17642.2962257, -16271.5058072, 0, 122606188.477, 151408198.946, 850, 122606188.477, -17642.2962257, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.064, 151408198.946, -16271.5058072, 122606188.477, -17642.2962257, 10000, -17642.2962257, -16271.5058072, 0, 122606188.477, 151408198.946, 850, 122606188.477, -17642.2962257, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.065, 151530774.657, -16289.1502106, 122575710.497, -17644.4033428, 10000, -17644.4033428, -16289.1502106, 0, 122575710.497, 151530774.657, 850, 122575710.497, -17644.4033428, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.065, 151530774.657, -16289.1502106, 122575710.497, -17644.4033428, 10000, -17644.4033428, -16289.1502106, 0, 122575710.497, 151530774.657, 850, 122575710.497, -17644.4033428, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.065, 151530774.657, -16289.1502106, 122575710.497, -17644.4033428, 10000, -17644.4033428, -16289.1502106, 0, 122575710.497, 151530774.657, 850, 122575710.497, -17644.4033428, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.066, 151653319.905, -16306.7967151, 122545248.006, -17646.5044978, 10000, -17646.5044978, -16306.7967151, 0, 122545248.006, 151653319.905, 850, 122545248.006, -17646.5044978, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.066, 151653319.905, -16306.7967151, 122545248.006, -17646.5044978, 10000, -17646.5044978, -16306.7967151, 0, 122545248.006, 151653319.905, 850, 122545248.006, -17646.5044978, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.066, 151653319.905, -16306.7967151, 122545248.006, -17646.5044978, 10000, -17646.5044978, -16306.7967151, 0, 122545248.006, 151653319.905, 850, 122545248.006, -17646.5044978, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.067, 151775834.706, -16324.4453148, 122514800.995, -17648.5996922, 10000, -17648.5996922, -16324.4453148, 0, 122514800.995, 151775834.706, 850, 122514800.995, -17648.5996922, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.067, 151775834.706, -16324.4453148, 122514800.995, -17648.5996922, 10000, -17648.5996922, -16324.4453148, 0, 122514800.995, 151775834.706, 850, 122514800.995, -17648.5996922, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.067, 151775834.706, -16324.4453148, 122514800.995, -17648.5996922, 10000, -17648.5996922, -16324.4453148, 0, 122514800.995, 151775834.706, 850, 122514800.995, -17648.5996922, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.068, 151898319.075, -16342.0960037, 122484369.45, -17650.6889273, 10000, -17650.6889273, -16342.0960037, 0, 122484369.45, 151898319.075, 850, 122484369.45, -17650.6889273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.068, 151898319.075, -16342.0960037, 122484369.45, -17650.6889273, 10000, -17650.6889273, -16342.0960037, 0, 122484369.45, 151898319.075, 850, 122484369.45, -17650.6889273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.068, 151898319.075, -16342.0960037, 122484369.45, -17650.6889273, 10000, -17650.6889273, -16342.0960037, 0, 122484369.45, 151898319.075, 850, 122484369.45, -17650.6889273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.069, 152020773.028, -16359.7487759, 122453953.36, -17652.7722047, 10000, -17652.7722047, -16359.7487759, 0, 122453953.36, 152020773.028, 850, 122453953.36, -17652.7722047, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.069, 152020773.028, -16359.7487759, 122453953.36, -17652.7722047, 10000, -17652.7722047, -16359.7487759, 0, 122453953.36, 152020773.028, 850, 122453953.36, -17652.7722047, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.069, 152020773.028, -16359.7487759, 122453953.36, -17652.7722047, 10000, -17652.7722047, -16359.7487759, 0, 122453953.36, 152020773.028, 850, 122453953.36, -17652.7722047, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.07, 152143196.581, -16377.4036254, 122423552.714, -17654.849526, 10000, -17654.849526, -16377.4036254, 0, 122423552.714, 152143196.581, 850, 122423552.714, -17654.849526, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.07, 152143196.581, -16377.4036254, 122423552.714, -17654.849526, 10000, -17654.849526, -16377.4036254, 0, 122423552.714, 152143196.581, 850, 122423552.714, -17654.849526, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.07, 152143196.581, -16377.4036254, 122423552.714, -17654.849526, 10000, -17654.849526, -16377.4036254, 0, 122423552.714, 152143196.581, 850, 122423552.714, -17654.849526, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.071, 152265589.749, -16395.0605463, 122393167.5, -17656.9208925, 10000, -17656.9208925, -16395.0605463, 0, 122393167.5, 152265589.749, 850, 122393167.5, -17656.9208925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.071, 152265589.749, -16395.0605463, 122393167.5, -17656.9208925, 10000, -17656.9208925, -16395.0605463, 0, 122393167.5, 152265589.749, 850, 122393167.5, -17656.9208925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.071, 152265589.749, -16395.0605463, 122393167.5, -17656.9208925, 10000, -17656.9208925, -16395.0605463, 0, 122393167.5, 152265589.749, 850, 122393167.5, -17656.9208925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.072, 152387952.546, -16412.7195326, 122362797.707, -17658.9863058, 10000, -17658.9863058, -16412.7195326, 0, 122362797.707, 152387952.546, 850, 122362797.707, -17658.9863058, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.072, 152387952.546, -16412.7195326, 122362797.707, -17658.9863058, 10000, -17658.9863058, -16412.7195326, 0, 122362797.707, 152387952.546, 850, 122362797.707, -17658.9863058, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.072, 152387952.546, -16412.7195326, 122362797.707, -17658.9863058, 10000, -17658.9863058, -16412.7195326, 0, 122362797.707, 152387952.546, 850, 122362797.707, -17658.9863058, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.073, 152510284.99, -16430.3805784, 122332443.322, -17661.0457674, 10000, -17661.0457674, -16430.3805784, 0, 122332443.322, 152510284.99, 850, 122332443.322, -17661.0457674, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.073, 152510284.99, -16430.3805784, 122332443.322, -17661.0457674, 10000, -17661.0457674, -16430.3805784, 0, 122332443.322, 152510284.99, 850, 122332443.322, -17661.0457674, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.073, 152510284.99, -16430.3805784, 122332443.322, -17661.0457674, 10000, -17661.0457674, -16430.3805784, 0, 122332443.322, 152510284.99, 850, 122332443.322, -17661.0457674, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.074, 152632587.094, -16448.0436777, 122302104.336, -17663.0992789, 10000, -17663.0992789, -16448.0436777, 0, 122302104.336, 152632587.094, 850, 122302104.336, -17663.0992789, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.074, 152632587.094, -16448.0436777, 122302104.336, -17663.0992789, 10000, -17663.0992789, -16448.0436777, 0, 122302104.336, 152632587.094, 850, 122302104.336, -17663.0992789, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.074, 152632587.094, -16448.0436777, 122302104.336, -17663.0992789, 10000, -17663.0992789, -16448.0436777, 0, 122302104.336, 152632587.094, 850, 122302104.336, -17663.0992789, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.075, 152754858.875, -16465.7088245, 122271780.735, -17665.1468417, 10000, -17665.1468417, -16465.7088245, 0, 122271780.735, 152754858.875, 850, 122271780.735, -17665.1468417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.075, 152754858.875, -16465.7088245, 122271780.735, -17665.1468417, 10000, -17665.1468417, -16465.7088245, 0, 122271780.735, 152754858.875, 850, 122271780.735, -17665.1468417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.075, 152754858.875, -16465.7088245, 122271780.735, -17665.1468417, 10000, -17665.1468417, -16465.7088245, 0, 122271780.735, 152754858.875, 850, 122271780.735, -17665.1468417, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.076, 152877100.347, -16483.376013, 122241472.508, -17667.1884573, 10000, -17667.1884573, -16483.376013, 0, 122241472.508, 152877100.347, 850, 122241472.508, -17667.1884573, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.076, 152877100.347, -16483.376013, 122241472.508, -17667.1884573, 10000, -17667.1884573, -16483.376013, 0, 122241472.508, 152877100.347, 850, 122241472.508, -17667.1884573, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.076, 152877100.347, -16483.376013, 122241472.508, -17667.1884573, 10000, -17667.1884573, -16483.376013, 0, 122241472.508, 152877100.347, 850, 122241472.508, -17667.1884573, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.077, 152999311.527, -16501.0452371, 122211179.644, -17669.2241273, 10000, -17669.2241273, -16501.0452371, 0, 122211179.644, 152999311.527, 850, 122211179.644, -17669.2241273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.077, 152999311.527, -16501.0452371, 122211179.644, -17669.2241273, 10000, -17669.2241273, -16501.0452371, 0, 122211179.644, 152999311.527, 850, 122211179.644, -17669.2241273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.077, 152999311.527, -16501.0452371, 122211179.644, -17669.2241273, 10000, -17669.2241273, -16501.0452371, 0, 122211179.644, 152999311.527, 850, 122211179.644, -17669.2241273, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.078, 153121492.429, -16518.7164909, 122180902.132, -17671.2538533, 10000, -17671.2538533, -16518.7164909, 0, 122180902.132, 153121492.429, 850, 122180902.132, -17671.2538533, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.078, 153121492.429, -16518.7164909, 122180902.132, -17671.2538533, 10000, -17671.2538533, -16518.7164909, 0, 122180902.132, 153121492.429, 850, 122180902.132, -17671.2538533, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.078, 153121492.429, -16518.7164909, 122180902.132, -17671.2538533, 10000, -17671.2538533, -16518.7164909, 0, 122180902.132, 153121492.429, 850, 122180902.132, -17671.2538533, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.079, 153243643.069, -16536.3897686, 122150639.96, -17673.2776367, 10000, -17673.2776367, -16536.3897686, 0, 122150639.96, 153243643.069, 850, 122150639.96, -17673.2776367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.079, 153243643.069, -16536.3897686, 122150639.96, -17673.2776367, 10000, -17673.2776367, -16536.3897686, 0, 122150639.96, 153243643.069, 850, 122150639.96, -17673.2776367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.079, 153243643.069, -16536.3897686, 122150639.96, -17673.2776367, 10000, -17673.2776367, -16536.3897686, 0, 122150639.96, 153243643.069, 850, 122150639.96, -17673.2776367, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.08, 153365763.462, -16554.0650641, 122120393.117, -17675.2954791, 10000, -17675.2954791, -16554.0650641, 0, 122120393.117, 153365763.462, 850, 122120393.117, -17675.2954791, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.08, 153365763.462, -16554.0650641, 122120393.117, -17675.2954791, 10000, -17675.2954791, -16554.0650641, 0, 122120393.117, 153365763.462, 850, 122120393.117, -17675.2954791, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.08, 153365763.462, -16554.0650641, 122120393.117, -17675.2954791, 10000, -17675.2954791, -16554.0650641, 0, 122120393.117, 153365763.462, 850, 122120393.117, -17675.2954791, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.081, 153487853.624, -16571.7423714, 122090161.59, -17677.307382, 10000, -17677.307382, -16571.7423714, 0, 122090161.59, 153487853.624, 850, 122090161.59, -17677.307382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.081, 153487853.624, -16571.7423714, 122090161.59, -17677.307382, 10000, -17677.307382, -16571.7423714, 0, 122090161.59, 153487853.624, 850, 122090161.59, -17677.307382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.081, 153487853.624, -16571.7423714, 122090161.59, -17677.307382, 10000, -17677.307382, -16571.7423714, 0, 122090161.59, 153487853.624, 850, 122090161.59, -17677.307382, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.082, 153609913.569, -16589.4216848, 122059945.369, -17679.313347, 10000, -17679.313347, -16589.4216848, 0, 122059945.369, 153609913.569, 850, 122059945.369, -17679.313347, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.082, 153609913.569, -16589.4216848, 122059945.369, -17679.313347, 10000, -17679.313347, -16589.4216848, 0, 122059945.369, 153609913.569, 850, 122059945.369, -17679.313347, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.082, 153609913.569, -16589.4216848, 122059945.369, -17679.313347, 10000, -17679.313347, -16589.4216848, 0, 122059945.369, 153609913.569, 850, 122059945.369, -17679.313347, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.083, 153731943.314, -16607.1029982, 122029744.443, -17681.3133757, 10000, -17681.3133757, -16607.1029982, 0, 122029744.443, 153731943.314, 850, 122029744.443, -17681.3133757, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.083, 153731943.314, -16607.1029982, 122029744.443, -17681.3133757, 10000, -17681.3133757, -16607.1029982, 0, 122029744.443, 153731943.314, 850, 122029744.443, -17681.3133757, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.083, 153731943.314, -16607.1029982, 122029744.443, -17681.3133757, 10000, -17681.3133757, -16607.1029982, 0, 122029744.443, 153731943.314, 850, 122029744.443, -17681.3133757, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.084, 153853942.872, -16624.7863056, 121999558.799, -17683.3074696, 10000, -17683.3074696, -16624.7863056, 0, 121999558.799, 153853942.872, 850, 121999558.799, -17683.3074696, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.084, 153853942.872, -16624.7863056, 121999558.799, -17683.3074696, 10000, -17683.3074696, -16624.7863056, 0, 121999558.799, 153853942.872, 850, 121999558.799, -17683.3074696, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.084, 153853942.872, -16624.7863056, 121999558.799, -17683.3074696, 10000, -17683.3074696, -16624.7863056, 0, 121999558.799, 153853942.872, 850, 121999558.799, -17683.3074696, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.085, 153975912.261, -16642.4716013, 121969388.426, -17685.2956302, 10000, -17685.2956302, -16642.4716013, 0, 121969388.426, 153975912.261, 850, 121969388.426, -17685.2956302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.085, 153975912.261, -16642.4716013, 121969388.426, -17685.2956302, 10000, -17685.2956302, -16642.4716013, 0, 121969388.426, 153975912.261, 850, 121969388.426, -17685.2956302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.085, 153975912.261, -16642.4716013, 121969388.426, -17685.2956302, 10000, -17685.2956302, -16642.4716013, 0, 121969388.426, 153975912.261, 850, 121969388.426, -17685.2956302, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.086, 154097851.494, -16660.1588791, 121939233.314, -17687.2778592, 10000, -17687.2778592, -16660.1588791, 0, 121939233.314, 154097851.494, 850, 121939233.314, -17687.2778592, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.086, 154097851.494, -16660.1588791, 121939233.314, -17687.2778592, 10000, -17687.2778592, -16660.1588791, 0, 121939233.314, 154097851.494, 850, 121939233.314, -17687.2778592, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.086, 154097851.494, -16660.1588791, 121939233.314, -17687.2778592, 10000, -17687.2778592, -16660.1588791, 0, 121939233.314, 154097851.494, 850, 121939233.314, -17687.2778592, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.087, 154219760.588, -16677.8481333, 121909093.45, -17689.2541582, 10000, -17689.2541582, -16677.8481333, 0, 121909093.45, 154219760.588, 850, 121909093.45, -17689.2541582, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.087, 154219760.588, -16677.8481333, 121909093.45, -17689.2541582, 10000, -17689.2541582, -16677.8481333, 0, 121909093.45, 154219760.588, 850, 121909093.45, -17689.2541582, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.087, 154219760.588, -16677.8481333, 121909093.45, -17689.2541582, 10000, -17689.2541582, -16677.8481333, 0, 121909093.45, 154219760.588, 850, 121909093.45, -17689.2541582, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.088, 154341639.556, -16695.5393578, 121878968.823, -17691.2245287, 10000, -17691.2245287, -16695.5393578, 0, 121878968.823, 154341639.556, 850, 121878968.823, -17691.2245287, 0, 850, 10000, 3, 3, 0, 0, 0, 0
1.088, 154341639.556, -16695.5393578, 121878968.823, -17691.2245287, 10000, -17691.2245287, -16695.5393578, 0, 121878968.823, 154341639.556, 850, 121878968.823, -17691.2245287, 0, 850, 10000, 3, 3, 0, 0, 0, 0
